47;;RICAVI DELLE VENDITE E DELLE PRESTAZIONI;;;-1429409,12;A;;;;;1429409,12;;
    47.01;;VENDITE PRODOTTI FINITI E MERCI;;;-1428809,12;A;;;;;1428809,12;;
        47.01.01;;Vendita prodotti finiti;;100,00;-1389304,12;A;;;;;1389304,12;;
        47.01.03;;Vendita merci;;100,00;-39505,00;A;;;;;39505,00;;
    47.09;;RICAVI ACCESSORI DI VENDITA;;;-600,00;A;;;;;600,00;;
        47.09.01;;Rivalsa spese di trasporto e installaz.;;100,00;-600,00;A;;;;;600,00;;
53;;ALTRI RICAVI E PROVENTI;;;-29402,76;A;;;;;29402,76;;
    53.01;;PROVENTI DIVERSI;;;-29176,86;A;;;;;29176,86;;
        53.01.01;;Proventi immobiliari;;;-26600,00;A;;;;;26600,00;;
            53.01.01.01;;Proventi da immobili strumentali;;100,00;-26600,00;A;;;;;26600,00;;
        53.01.29;;Arrotondamenti attivi diversi;;100,00;-22,86;A;;;;;22,86;;
        53.01.51;;Altri ricavi e proventi;;;-2554,00;A;;;;;2554,00;;
            53.01.51.01;;Altri ricavi e proventi imponibili;;100,00;-2554,00;A;;;;;2554,00;;
    53.09;;COMPONENTI POSITIVI DA EVENTI STRAORD.;;;-225,90;A;;;;;225,90;;
        53.09.01;;Plusvalenze da eventi straordinari;;;-225,90;A;;;;;225,90;;
            53.09.01.11;;Plusv.e altri proventi da eventi straor.;;100,00;-225,90;A;;;;;225,90;;
55;;ACQUISTI DI BENI;;;559074,62;D;;;;564613,94;5539,32;;
    55.01;;ACQ. PER PRODUZ.DI BENI E PER RIVENDITA;;;541444,92;D;;;;546943,42;5498,50;;
        55.01.01;;Acquisti materie prime;;100,00;517901,56;D;;;;523400,06;5498,50;;
        55.01.05;;Acquisti materiali di consumo;;100,00;5180,62;D;;;;5180,62;;;
        55.01.09;;Confezioni e imballi;;100,00;18361,14;D;;;;18361,14;;;
        55.01.19;;Oneri accessori su acquisti;;100,00;1,60;D;;;;1,60;;;
    55.07;;ACQUISTI DIVERSI;;;17629,70;D;;;;17670,52;40,82;;
        55.07.03;;Attrezzatura minuta;;100,00;529,49;D;;;;529,49;;;
        55.07.11;;Materiali manutenz.impianti e macchinari;;100,00;6250,94;D;;;;6250,94;;;
        55.07.13;;Materiali manutenzioni diverse;;100,00;10613,46;D;;;;10613,46;;;
        55.07.23;;Indumenti da lavoro;;100,00;235,81;D;;;;276,63;40,82;;
57;;ACQUISTI DI SERVIZI;;;199887,28;D;;;;200068,02;180,74;;
    57.03;;COSTI ACCESSORI PER VENDITE;;;63400,00;D;;;;63400,00;;;
        57.03.01;;Trasporti su vendite;;100,00;63400,00;D;;;;63400,00;;;
    57.09;;COSTI PER UTENZE;;;114330,51;D;;;;114511,25;180,74;;
        57.09.01;;Spese telefoniche ordinarie;;;194,81;D;;;;318,86;124,05;;
            57.09.01.01;;Spese telefoniche ordinarie;;80,00;194,81;D;;;;318,86;124,05;;
        57.09.03;;Spese telefoniche radiomobili;;80,00;218,67;D;;;;274,17;55,50;;
        57.09.13;;Energia elettrica;;;113785,39;D;;;;113786,58;1,19;;
            57.09.13.01;;Energia elettrica;;100,00;113785,39;D;;;;113786,58;1,19;;
        57.09.17;;Acqua potabile;;100,00;131,64;D;;;;131,64;;;
    57.11;;MANUTENZIONI MACCHINARI E ATTREZZATURE;;;19676,62;D;;;;19676,62;;;
        57.11.01;;Spese manut.impianti e macchin.propri;;100,00;8323,21;D;;;;8323,21;;;
        57.11.03;;Spese manutenzione attrezzature proprie;;100,00;10867,93;D;;;;10867,93;;;
        57.11.07;;Altre spese manutenzione beni propri;;;485,48;D;;;;485,48;;;
            57.11.07.01;;Altre spese manutenzione beni propri;;100,00;485,48;D;;;;485,48;;;
    57.13;;MANUTENZIONE FABBRICATI;;;2480,15;D;;;;2480,15;;;
        57.13.01;;Spese manutenzione fabbricati;;;2480,15;D;;;;2480,15;;;
            57.13.01.01;;Spese manut.fabbricati strumentali;;100,00;2480,15;D;;;;2480,15;;;
59;;GESTIONE VEICOLI AZIENDALI;;;3520,32;D;;;;3520,32;;;
    59.01;;ESERCIZIO AUTOMEZZI;;;2620,32;D;;;;2620,32;;;
        59.01.01;;Carburanti e lubrificanti automezzi;;100,00;2187,72;D;;;;2187,72;;;
        59.01.13;;Spese manutenzione automezzi propri;;;432,60;D;;;;432,60;;;
            59.01.13.03;;Spese manutenzione automezzi propri;;100,00;432,60;D;;;;432,60;;;
    59.03;;ESERCIZIO AUTOVETTURE E ALTRI VEICOLI;;;900,00;D;;;;900,00;;;
        59.03.03;;Premi assicurazioni veicoli;;;900,00;D;;;;900,00;;;
            59.03.03.01;;Premi assicur.veicoli aziendali deduc.;;100,00;900,00;D;;;;900,00;;;
