47;RICAVI DELLE VENDITE E DELLE PRESTAZIONI;0,00;146995,02;
47.07;CORRISPETTIVI;0,00;146995,02;
47.07.01;Corrispettivi;0,00;146995,02;
53;ALTRI RICAVI E PROVENTI;0,00;17,60;
53.01;PROVENTI DIVERSI;0,00;17,60;
53.01.29;Arrotondamenti attivi diversi;0,00;17,60;
55;ACQUISTI DI BENI;14926,81;0,00;
55.01;ACQ. PER PRODUZ.DI BENI E PER RIVENDITA;14926,81;0,00;
55.01.05;Acquisti materiali di consumo;970,93;0,00;
55.01.07;Acquisti merci per la rivendita;13955,88;0,00;
57;ACQUISTI DI SERVIZI;5446,47;0,00;
57.01;SERVIZI PER LA PRODUZIONE;530,00;0,00;
57.01.51;Altri servizi per la produzione;530,00;0,00;
57.01.51.01;Altri servizi per la produzione;530,00;0,00;
57.05;COSTI ACCESSORI PER ACQUISTI;30,00;0,00;
57.05.01;Trasporti su acquisti;30,00;0,00;
57.05.01.01;Trasporti su acquisti;30,00;0,00;
57.09;COSTI PER UTENZE;4559,47;0,00;
57.09.01;Spese telefoniche ordinarie;333,74;0,00;
57.09.01.01;Spese telefoniche ordinarie;333,74;0,00;
57.09.13;Energia elettrica;3860,69;0,00;
57.09.13.01;Energia elettrica;3860,69;0,00;
57.09.15;Riscaldamento;132,44;0,00;
57.09.17;Acqua potabile;232,60;0,00;
57.11;MANUTENZIONI MACCHINARI E ATTREZZATURE;227,00;0,00;
57.11.07;Altre spese manutenzione beni propri;227,00;0,00;
57.11.07.01;Altre spese manutenzione beni propri;227,00;0,00;
57.13;MANUTENZIONE FABBRICATI;100,00;0,00;
57.13.01;Spese manutenzione fabbricati;100,00;0,00;
57.13.01.13;Spese manut.su immobili di terzi;100,00;0,00;
61;PRESTAZIONI DI LAVORO NON DIPENDENTE;16472,24;0,00;
61.05;COMPENSI ORGANI SOCIALI;16472,24;0,00;
61.05.01;Compensi amministratori;14000,00;0,00;
61.05.01.07;Compensi amministr.soci co.co.co SP;14000,00;0,00;
61.05.11;Contributi previdenziali amministratori;2240,00;0,00;
61.05.11.09;Contrib.previd.ammin.co.co.co soci SP.;2240,00;0,00;
61.05.15;Premi INAIL soci/titolari;232,24;0,00;
63;SPESE AMMIN.,COMM. E DI RAPPRESENTANZA;4064,64;0,00;Centro imputazione non assegnato
63.05;SPESE AMMINISTRATIVE E GENERALI;4064,64;0,00;
63.05.01;Spese postali;3,50;0,00;
63.05.07;Servizi contabili di terzi;2575,04;0,00;
63.05.11;Altre spese amministrative;151,88;0,00;
63.05.13;Premi di assicurazioni non obbligatorie;653,43;0,00;
63.05.13.01;Premi di assicuraz.non obblig.deducibili;653,43;0,00;
63.05.17;Servizi di vigilanza;385,00;0,00;
63.05.23;Valori bollati;25,00;0,00;
63.05.25;Assistenza software;270,79;0,00;
65;COSTI PER GODIMENTO BENI DI TERZI;35937,32;0,00;
65.01;GESTIONE IMMOBILI;35879,32;0,00;
65.01.05;Canoni locazione immobili;35607,32;0,00;
65.01.05.01;Canoni locazione immobili deducibili;35607,32;0,00;
65.01.07;Spese condominiali e varie;272,00;0,00;
65.01.07.01;Spese condominiali e varie deducibili;272,00;0,00;
65.05;LOCAZIONI E CANONI IMPIANTI E ATTREZZ.;58,00;0,00;
65.05.15;Canoni noleggio attrezzature;58,00;0,00;
67;COSTI PERSONALE DIPENDENTE;51581,70;0,00;
67.01;COSTI PERSONALE DIPENDENTE;51581,70;0,00;
67.01.01;Retribuzioni lorde;39720,22;0,00;
67.01.01.01;Retribuzioni lorde dipendenti ordinari;39720,22;0,00;
67.01.03;Contributi INPS;9670,69;0,00;
67.01.03.01;Contributi INPS dipendenti ordinari;9670,69;0,00;
67.01.07;Quote TFR dipendenti;66,72;0,00;
67.01.07.01;Quote TFR dipend.ordinari (in azienda);66,72;0,00;
67.01.09;Contrib.altri enti previdenz./assistenz.;350,11;0,00;
67.01.09.01;Contrib.altri enti previd/ass.dip.ordin.;350,11;0,00;
67.01.11;Premi INAIL;1773,96;0,00;
71;ONERI DIVERSI DI GESTIONE;2292,96;0,00;
71.01;ONERI TRIBUTARI;1997,50;0,00;
71.01.07;Imposta di registro e concess. govern.;81,50;0,00;
71.01.13;Tassa raccolta e smaltimento rifiuti;1916,00;0,00;
71.03;ALTRI COSTI DI ESERCIZIO;295,46;0,00;
71.03.11;Abbonamenti, libri e pubblicazioni;277,49;0,00;
71.03.17;Arrotondamenti passivi diversi;17,97;0,00;
75;ONERI FINANZIARI;557,16;0,00;
75.01;ONERI FINANZIARI VERSO BANCHE;557,16;0,00;Centro imputazione non assegnato
75.01.07;Commissioni e spese bancarie;409,22;0,00;
75.01.17;Commissioni disponibilit… fondi;147,94;0,00;
80;AMMORTAMENTI;2927,03;0,00;
80.01;AMMORTAMENTI IMMOBILIZZAZ.IMMATERIALI;854,08;0,00;
80.01.27;Amm.to spese di manut.su beni di terzi;854,08;0,00;
80.03;AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI;2072,95;0,00;
80.03.19;Amm.to ordinario impianti elettrici;148,63;0,00;
80.03.23;Amm.to ordinario impianti specifici;414,75;0,00;
80.03.29;Amm.to ordin.altri impianti e macchinari;360,95;0,00;
80.03.35;Amm.to ordinario mobili e arredi;1006,30;0,00;
80.03.39;Amm.ord.macchine d'ufficio elettroniche;106,46;0,00;
80.03.59;Amm.to ordinario altri beni materiali;35,86;0,00;
80.03.59.01;Amm.to ordinari altri beni mater.deduc.;35,86;0,00;
