47;;RICAVI DELLE VENDITE E DELLE PRESTAZIONI;;;-1357592,87;A;;;;1232,61;1358825,48;;
    47.01;;VENDITE PRODOTTI FINITI E MERCI;;;-1357592,87;A;;;;1232,61;1358825,48;;
        47.01.01;;Vendita prodotti finiti;;100,00;-1353652,32;A;;;;1232,61;1354884,93;;
        47.01.03;;Vendita merci;;100,00;-3940,55;A;;;;;3940,55;;
53;;ALTRI RICAVI E PROVENTI;;;-38743,88;A;;;;;38743,88;;
    53.01;;PROVENTI DIVERSI;;;-36845,07;A;;;;;36845,07;;
        53.01.01;;Proventi immobiliari;;;-26600,00;A;;;;;26600,00;;
            53.01.01.01;;Proventi da immobili strumentali;;100,00;-26600,00;A;;;;;26600,00;;
        53.01.23;;Contributi in conto esercizio;;;-2600,00;A;;;;;2600,00;;
            53.01.23.01;;Contributi in conto esercizio impon.;;100,00;-2600,00;A;;;;;2600,00;;
        53.01.29;;Arrotondamenti attivi diversi;;100,00;-25,07;A;;;;;25,07;;
        53.01.51;;Altri ricavi e proventi;;;-7620,00;A;;;;;7620,00;;
            53.01.51.01;;Altri ricavi e proventi imponibili;;100,00;-7620,00;A;;;;;7620,00;;
    53.09;;COMPONENTI POSITIVI DA EVENTI STRAORD.;;;-1898,81;A;;;;;1898,81;;
        53.09.03;;Sopravv.attive da eventi str./es.prec.;;;-1898,81;A;;;;;1898,81;;
            53.09.03.01;;Sopravv.attive imp.da ev.str./es.prec.;;100,00;-1898,81;A;;;;;1898,81;;
55;;ACQUISTI DI BENI;;;427703,30;D;;;;436437,14;8733,84;;
    55.01;;ACQ. PER PRODUZ.DI BENI E PER RIVENDITA;;;397944,48;D;;;;406626,68;8682,20;;
        55.01.01;;Acquisti materie prime;;100,00;377724,94;D;;;;386227,08;8502,14;;
        55.01.05;;Acquisti materiali di consumo;;100,00;6046,56;D;;;;6226,62;180,06;;
        55.01.09;;Confezioni e imballi;;100,00;14161,52;D;;;;14161,52;;;
        55.01.17;;Acquisti materiali vari;;100,00;11,46;D;;;;11,46;;;
    55.07;;ACQUISTI DIVERSI;;;19963,19;D;;;;20014,83;51,64;;
        55.07.03;;Attrezzatura minuta;;100,00;245,61;D;;;;245,61;;;
        55.07.11;;Materiali manutenz.impianti e macchinari;;100,00;4921,01;D;;;;4921,01;;;
        55.07.13;;Materiali manutenzioni diverse;;100,00;14580,88;D;;;;14632,52;51,64;;
        55.07.23;;Indumenti da lavoro;;100,00;215,69;D;;;;215,69;;;
    55.09;;SOPRAVV.PASS.ACQUISTI EV.STR./ES.PREC.;;;9795,63;D;;;;9795,63;;;
        55.09.01;;Sopravv.pass.acquisti ev.str./es.prec.;;;9795,63;D;;;;9795,63;;;
            55.09.01.01;;Sopravv.pas.ded.acq.beni ev.str.;;100,00;9795,63;D;;;;9795,63;;;
57;;ACQUISTI DI SERVIZI;;;215593,10;D;;;;217882,03;2288,93;;
    57.03;;COSTI ACCESSORI PER VENDITE;;;70853,58;D;;;;71975,58;1122,00;;
        57.03.01;;Trasporti su vendite;;100,00;70853,58;D;;;;71975,58;1122,00;;
    57.09;;COSTI PER UTENZE;;;97147,41;D;;;;97914,34;766,93;;
        57.09.01;;Spese telefoniche ordinarie;;;97,00;D;;;;97,00;;;
            57.09.01.01;;Spese telefoniche ordinarie;;80,00;97,00;D;;;;97,00;;;
        57.09.03;;Spese telefoniche radiomobili;;80,00;632,40;D;;;;632,40;;;
        57.09.13;;Energia elettrica;;;96253,62;D;;;;97020,55;766,93;;
            57.09.13.01;;Energia elettrica;;100,00;96253,62;D;;;;97020,55;766,93;;
        57.09.17;;Acqua potabile;;100,00;164,39;D;;;;164,39;;;
    57.11;;MANUTENZIONI MACCHINARI E ATTREZZATURE;;;47592,11;D;;;;47992,11;400,00;;
        57.11.01;;Spese manut.impianti e macchin.propri;;100,00;30075,58;D;;;;30075,58;;;
        57.11.03;;Spese manutenzione attrezzature proprie;;100,00;17362,53;D;;;;17362,53;;;
        57.11.07;;Altre spese manutenzione beni propri;;;154,00;D;;;;554,00;400,00;;
            57.11.07.01;;Altre spese manutenzione beni propri;;100,00;154,00;D;;;;554,00;400,00;;
59;;GESTIONE VEICOLI AZIENDALI;;;4440,33;D;;;;4440,33;;;
    59.01;;ESERCIZIO AUTOMEZZI;;;4368,39;D;;;;4368,39;;;
        59.01.01;;Carburanti e lubrificanti automezzi;;100,00;2668,74;D;;;;2668,74;;;
        59.01.13;;Spese manutenzione automezzi propri;;;1699,65;D;;;;1699,65;;;
            59.01.13.03;;Spese manutenzione automezzi propri;;100,00;1699,65;D;;;;1699,65;;;
    59.03;;ESERCIZIO AUTOVETTURE E ALTRI VEICOLI;;;71,94;D;;;;71,94;;;
        59.03.13;;Tasse possesso veicoli;;;71,94;D;;;;71,94;;;
            59.03.13.01;;Tassa possesso veicoli aziendali deduc.;;100,00;71,94;D;;;;71,94;;;
61;;PRESTAZIONI DI LAVORO NON DIPENDENTE;;;17979,17;D;;;;17979,17;;;
    61.01;;PRESTAZIONI DI LAVORO AUTONOMO;;;6013,77;D;;;;6013,77;;;
        61.01.05;;Consulenze legali;;100,00;783,04;D;;;;783,04;;;
        61.01.11;;Consulenze/prestazioni diverse;;;4684,73;D;;;;4684,73;;;
            61.01.11.05;;Consulenze non afferenti diverse;;100,00;4684,73;D;;;;4684,73;;;
        61.01.17;;Altri costi per prestazioni di terzi;;;546,00;D;;;;546,00;;;
            61.01.17.03;;Altri costi per prest.di terzi non affer.;;100,00;546,00;D;;;;546,00;;;
    61.03;;ALTRE PRESTAZIONI DI LAVORO;;;11965,40;D;;;;11965,40;;;
        61.03.01;;Compensi/rimborsi co.co.co.;;;10315,00;D;;;;10315,00;;;
            61.03.01.01;;Compensi/rimborsi co.co.co.afferenti;;100,00;10315,00;D;;;;10315,00;;;
        61.03.07;;Contributi previdenziali co.co.co.;;;1650,40;D;;;;1650,40;;;
            61.03.07.01;;Contrib.previd. co.co.co. afferenti;;100,00;1650,40;D;;;;1650,40;;;
63;;SPESE AMMIN.,COMM. E DI RAPPRESENTANZA;;;12567,08;D;;;;12715,17;25,00;-123,09;A
    63.01;;SPESE COMMERCIALI E DI VIAGGIO;;;485,00;D;;;;485,00;;;
        63.01.21;;Spese rappres.deduc.(con limite ricavi);;100,00;485,00;D;;;;485,00;;;
    63.05;;SPESE AMMINISTRATIVE E GENERALI;;;12082,08;D;;;;12230,17;25,00;-123,09;A
        63.05.01;;Spese postali;;100,00;11,40;D;;;;11,40;;;
        63.05.07;;Servizi contabili di terzi;;100,00;7501,85;D;;;;7501,85;;;
        63.05.11;;Altre spese amministrative;;100,00;248,10;D;;;;248,10;;;
        63.05.13;;Premi di assicurazioni non obbligatorie;;;3126,54;D;;;;3249,63;;-123,09;A
            63.05.13.01;;Premi di assicuraz.non obblig.deducibili;;100,00;3126,54;D;;;;3249,63;;-123,09;A
        63.05.17;;Servizi di vigilanza;;100,00;870,00;D;;;;870,00;;;
        63.05.19;;Servizi smaltimento rifiuti;;100,00;12,00;D;;;;12,00;;;
        63.05.23;;Valori bollati;;100,00;252,19;D;;;;277,19;25,00;;
        63.05.25;;Assistenza software;;100,00;60,00;D;;;;60,00;;;
65;;COSTI PER GODIMENTO BENI DI TERZI;;;55313,73;D;;;;62482,16;42,94;-7125,49;A
    65.01;;GESTIONE IMMOBILI;;;18550,00;D;;;;18550,00;;;
        65.01.05;;Canoni locazione immobili;;;18550,00;D;;;;18550,00;;;
            65.01.05.01;;Canoni locazione immobili deducibili;;100,00;18550,00;D;;;;18550,00;;;
    65.03;;LOCAZ. E CANONI AUTOV. E ALTRI VEICOLI;;;248,56;D;;;;248,56;;;
        65.03.05;;Canoni/spese access.nolegg.veicoli;;;248,56;D;;;;248,56;;;
            65.03.05.01;;Can./spese access.noleg.veicoli deduc.;;100,00;248,56;D;;;;248,56;;;
    65.05;;LOCAZIONI E CANONI IMPIANTI E ATTREZZ.;;;35208,68;D;;;;42323,30;42,94;-7071,68;A
        65.05.03;;Canoni leasing impianti e macchinari;;100,00;34355,42;D;;;;41427,10;;-7071,68;A
        65.05.15;;Canoni noleggio attrezzature;;100,00;853,26;D;;;;896,20;42,94;;
    65.07;;CANONI E LICENZE SOFTWARE;;;1306,49;D;;;;1360,30;;-53,81;A
        65.07.01;;Canoni per utilizzo licenze software;;100,00;1306,49;D;;;;1360,30;;-53,81;A
67;;COSTI PERSONALE DIPENDENTE;;;64789,58;D;;;;69966,51;5176,93;;
    67.01;;COSTI PERSONALE DIPENDENTE;;;64789,58;D;;;;69966,51;5176,93;;
        67.01.01;;Retribuzioni lorde;;;50283,81;D;;;;54339,76;4055,95;;
            67.01.01.01;;Retribuzioni lorde dipendenti ordinari;;100,00;50283,81;D;;;;54339,76;4055,95;;
        67.01.03;;Contributi INPS;;;13716,24;D;;;;14837,22;1120,98;;
            67.01.03.01;;Contributi INPS dipendenti ordinari;;100,00;13716,24;D;;;;14837,22;1120,98;;
        67.01.07;;Quote TFR dipendenti;;;261,93;D;;;;261,93;;;
            67.01.07.01;;Quote TFR dipend.ordinari (in azienda);;100,00;261,93;D;;;;261,93;;;
        67.01.09;;Contrib.altri enti previdenz./assistenz.;;;527,60;D;;;;527,60;;;
            67.01.09.01;;Contrib.altri enti previd/ass.dip.ordin.;;100,00;527,60;D;;;;527,60;;;
71;;ONERI DIVERSI DI GESTIONE;;;8429,01;D;;;;9548,47;233,00;-886,46;A
    71.01;;ONERI TRIBUTARI;;;3581,93;D;;;;3814,93;233,00;;
        71.01.07;;Imposta di registro e concess. govern.;;100,00;233,00;D;;;;466,00;233,00;;
        71.01.13;;Tassa raccolta e smaltimento rifiuti;;100,00;3348,93;D;;;;3348,93;;;
    71.03;;ALTRI COSTI DI ESERCIZIO;;;4847,08;D;;;;5733,54;;-886,46;A
        71.03.01;;Spese, perdite e sopravvenienze passive;;;214,95;D;;;;214,95;;;
            71.03.01.05;;Spese, perdite e sopravv.passive inded.;;;214,95;D;;;;214,95;;;
        71.03.09;;Cancelleria varia;;100,00;142,24;D;;;;142,24;;;
        71.03.11;;Abbonamenti, libri e pubblicazioni;;100,00;2995,89;D;;;;3882,35;;-886,46;A
        71.03.17;;Arrotondamenti passivi diversi;;100,00;24,29;D;;;;24,29;;;
        71.03.51;;Costi e spese diverse;;100,00;1469,71;D;;;;1469,71;;;
73;;PROVENTI FINANZIARI;;;-2,30;A;;;;4,56;6,86;;
    73.13;;PROVENTI FINANZIARI VARI;;;-2,30;A;;;;4,56;6,86;;
        73.13.09;;Interessi attivi su c/c bancari;;100,00;-2,30;A;;;;4,56;6,86;;
75;;ONERI FINANZIARI;;;12223,48;D;;;;21835,52;9612,04;;
    75.01;;ONERI FINANZIARI VERSO BANCHE;;;7716,89;D;;;;17328,93;9612,04;;
        75.01.01;;Interessi passivi bancari;;100,00;1312,15;D;;;;7822,39;6510,24;;
        75.01.07;;Commissioni e spese bancarie;;100,00;3175,75;D;;;;3777,55;601,80;;
        75.01.17;;Commissioni disponibilit… fondi;;100,00;3228,99;D;;;;5728,99;2500,00;;
    75.03;;ONERI FINANZIARI DIVERSI;;;4506,59;D;;;;4506,59;;;
        75.03.05;;Interessi passivi su mutui;;100,00;2233,13;D;;;;2233,13;;;
        75.03.33;;Perdite su titoli;;100,00;2273,46;D;;;;2273,46;;;
80;;AMMORTAMENTI;;;36797,55;D;;;;;;36797,55;D
    80.01;;AMMORTAMENTI IMMOBILIZZAZ.IMMATERIALI;;;793,40;D;;;;;;793,40;D
        80.01.01;;Amm.to spese societarie;Simulazione calcolo ammortamento;100,00;793,40;D;;;;;;793,40;D
    80.03;;AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI;;;36004,15;D;;;;;;36004,15;D
        80.03.05;;Amm.to ordinario fabbricati strumentali;;;16417,95;D;;;;;;16417,95;D
            80.03.05.01;;Amm.to ordinario fabbricati strum.ded.;Simulazione calcolo ammortamento;100,00;16417,95;D;;;;;;16417,95;D
        80.03.13;;Amm.ordinario impianti condizionamento;Simulazione calcolo ammortamento;100,00;95,92;D;;;;;;95,92;D
        80.03.19;;Amm.to ordinario impianti elettrici;Simulazione calcolo ammortamento;100,00;444,72;D;;;;;;444,72;D
        80.03.23;;Amm.to ordinario impianti specifici;Simulazione calcolo ammortamento;100,00;867,57;D;;;;;;867,57;D
        80.03.27;;Amm.to ordinario macchinari automatici;Simulazione calcolo ammortamento;100,00;5112,49;D;;;;;;5112,49;D
        80.03.29;;Amm.to ordin.altri impianti e macchinari;Simulazione calcolo ammortamento;100,00;8369,90;D;;;;;;8369,90;D
        80.03.31;;Amm.ord.attrez.spec.industr.comm.agric.;Simulazione calcolo ammortamento;100,00;1629,65;D;;;;;;1629,65;D
        80.03.33;;Amm.to ordinario attrezz.varia e minuta;Simulazione calcolo ammortamento;100,00;1124,33;D;;;;;;1124,33;D
        80.03.39;;Amm.ord.macchine d'ufficio elettroniche;Simulazione calcolo ammortamento;100,00;107,58;D;;;;;;107,58;D
        80.03.41;;Amm.to ordinario costruzioni leggere;Simulazione calcolo ammortamento;100,00;671,10;D;;;;;;671,10;D
        80.03.47;;Amm.to ordinario telefonia mobile;;;37,60;D;;;;;;37,60;D
            80.03.47.01;;Amm.to ordin.telef.mobile totalm.deduc.;Simulazione calcolo ammortamento;100,00;30,08;D;;;;;;30,08;D
            80.03.47.05;;Amm.to ordin. telefonia mobile indeduc.;Simulazione calcolo ammortamento;;7,52;D;;;;;;7,52;D
        80.03.59;;Amm.to ordinario altri beni materiali;;;1125,34;D;;;;;;1125,34;D
