47;RICAVI DELLE VENDITE E DELLE PRESTAZIONI;0;14035,04
47.01;VENDITE PRODOTTI FINITI E MERCI;0;17,04
47.01.92;Vendite Online;0;17,04
47.07;CORRISPETTIVI;0;14009,8
47.07.01;Corrispettivi;0;14009,8
47.07.01;(A) Acquariologia;0;3231,37
47.07.01;(D) Animali Domestici;0;5817,82
47.07.01;(R) Rettili;0;4960,61
47.09;RICAVI ACCESSORI DI VENDITA;0;8,2
47.09.01;Rivalsa spese di trasporto e installaz.;0;8,2
53;ALTRI RICAVI E PROVENTI;0;320,52
53.09;COMPONENTI POSITIVI DA EVENTI STRAORD.;0;320,52
53.09.01;Plusvalenze da eventi straordinari;0;320,52
53.09.01.11;Plusv.e altri proventi da eventi straor.;0;320,52
55;ACQUISTI DI BENI;9223,44;0
55.01;ACQ. PER PRODUZ.DI BENI E PER RIVENDITA;8946,04;0
55.01.07;Acquisti merci per la rivendita;8946,04;0
55.01.07;(A)Acquariologia;2895,42;0
55.01.07;(D) Animali Domestici;4044,1;0
55.01.07;(R) Rettili;2006,52;0
55.07;ACQUISTI DIVERSI;277,4;0
55.07.51;Materiale vario di consumo;277,4;0
57;ACQUISTI DI SERVIZI;1161,22;0
57.03;COSTI ACCESSORI PER VENDITE;6,75;0
57.03.01;Trasporti su vendite;6,75;0
57.05;COSTI ACCESSORI PER ACQUISTI;14,54;0
57.05.01;Trasporti su acquisti;14,54;0
57.05.01.01;Trasporti su acquisti;14,54;0
57.09;COSTI PER UTENZE;1094,03;0
57.09.01;Spese telefoniche ordinarie;112,08;0
57.09.01.01;Spese telefoniche ordinarie;112,08;0
57.09.13;Energia elettrica;739,95;0
57.09.13.01;Energia elettrica;739,95;0
57.09.15;Riscaldamento;242;0
57.11;MANUTENZIONI MACCHINARI E ATTREZZATURE;25;0
57.11.07;Altre spese manutenzione beni propri;25;0
57.11.07.01;Altre spese manutenzione beni propri;25;0
57.13;MANUTENZIONE FABBRICATI;20,9;0
57.13.01;Spese manutenzione fabbricati;20,9;0
57.13.01.13;Spese manut.su immobili di terzi;20,9;0
63;SPESE AMMIN.,COMM. E DI RAPPRESENTANZA;1300,46;0
63.01;SPESE COMMERCIALI E DI VIAGGIO;710,5;0
63.01.09;Spese per alberghi e ristoranti;710,5;0
63.01.09.03;Sp.alberghi,rist(rappr.con limite ricavi);710,5;0
63.05;SPESE AMMINISTRATIVE E GENERALI;589,96;0
63.05.07;Servizi contabili di terzi;318,7;0
63.05.11;Altre spese amministrative;34,66;0
63.05.17;Servizi di vigilanza;211,5;0
63.05.23;Valori bollati;25,1;0
65;COSTI PER GODIMENTO BENI DI TERZI;2774,25;0
65.01;GESTIONE IMMOBILI;2774,25;0
65.01.05;Canoni locazione immobili;2774,25;0
65.01.05.01;Canoni locazione immobili deducibili;2774,25;0
71;ONERI DIVERSI DI GESTIONE;9863,03;0
71.01;ONERI TRIBUTARI;476,37;0
71.01.07;Imposta di registro e concess. govern.;476,37;0
71.03;ALTRI COSTI DI ESERCIZIO;9386,66;0
71.03.01;Spese, perdite e sopravvenienze passive;8691,03;0
71.03.01.05;Spese, perdite e sopravv.passive inded.;8691,03;0
71.03.03;Sanzioni, penalit… e multe;508,22;0
71.03.09;Cancelleria varia;37,09;0
71.03.17;Arrotondamenti passivi diversi;0,03;0
71.03.51;Costi e spese diverse;150,29;0
75;ONERI FINANZIARI;379,59;0
75.01;ONERI FINANZIARI VERSO BANCHE;367,19;0
75.01.07;Commissioni e spese bancarie;367,19;0
75.03;ONERI FINANZIARI DIVERSI;12,4;0
75.03.27;Interessi passivi di mora;12,4;0
75.03.27.01;Interessi passivi di mora pagati;12,4;0
84;IMPOSTE DELL'ESERCIZIO;1260;0
84.01;IMPOSTE DELL'ESERCIZIO;1260;0
84.01.01;IRES corrente;1260;0
