47;RICAVI DELLE VENDITE E DELLE PRESTAZIONI;0,00;43936,83;
47.07;CORRISPETTIVI;0,00;43936,83;
47.07.01;Corrispettivi;0,00;43936,83;
53;ALTRI RICAVI E PROVENTI;0,00;5,12;
53.01;PROVENTI DIVERSI;0,00;5,12;
53.01.29;Arrotondamenti attivi diversi;0,00;5,12;
55;ACQUISTI DI BENI;475,89;0,00;
55.01;ACQ. PER PRODUZ.DI BENI E PER RIVENDITA;475,89;0,00;
55.01.07;Acquisti merci per la rivendita;475,89;0,00;
57;ACQUISTI DI SERVIZI;2087,10;0,00;
57.01;SERVIZI PER LA PRODUZIONE;530,00;0,00;
57.01.51;Altri servizi per la produzione;530,00;0,00;
57.01.51.01;Altri servizi per la produzione;530,00;0,00;
57.05;COSTI ACCESSORI PER ACQUISTI;10,00;0,00;
57.05.01;Trasporti su acquisti;10,00;0,00;
57.05.01.01;Trasporti su acquisti;10,00;0,00;
57.09;COSTI PER UTENZE;1547,10;0,00;
57.09.01;Spese telefoniche ordinarie;5,08;0,00;
57.09.01.01;Spese telefoniche ordinarie;5,08;0,00;
57.09.13;Energia elettrica;1383,61;0,00;
57.09.13.01;Energia elettrica;1383,61;0,00;
57.09.17;Acqua potabile;158,41;0,00;
61;PRESTAZIONI DI LAVORO NON DIPENDENTE;4060,00;0,00;
61.05;COMPENSI ORGANI SOCIALI;4060,00;0,00;
61.05.01;Compensi amministratori;3500,00;0,00;
61.05.01.07;Compensi amministr.soci co.co.co SP;3500,00;0,00;
61.05.11;Contributi previdenziali amministratori;560,00;0,00;
61.05.11.09;Contrib.previd.ammin.co.co.co soci SP.;560,00;0,00;
63;SPESE AMMIN.,COMM. E DI RAPPRESENTANZA;0,00;40,68;
63.05;SPESE AMMINISTRATIVE E GENERALI;0,00;40,68;
63.05.13;Premi di assicurazioni non obbligatorie;0,00;138,47;
63.05.13.01;Premi di assicuraz.non obblig.deducibili;0,00;138,47;
63.05.17;Servizi di vigilanza;150,00;0,00;
63.05.25;Assistenza software;0,00;52,21;
65;COSTI PER GODIMENTO BENI DI TERZI;8969,83;0,00;
65.01;GESTIONE IMMOBILI;8969,83;0,00;
65.01.05;Canoni locazione immobili;8901,83;0,00;
65.01.05.01;Canoni locazione immobili deducibili;8901,83;0,00;Centro imputazione non assegnato
65.01.07;Spese condominiali e varie;68,00;0,00;
65.01.07.01;Spese condominiali e varie deducibili;68,00;0,00;
67;COSTI PERSONALE DIPENDENTE;14950,74;0,00;
67.01;COSTI PERSONALE DIPENDENTE;14950,74;0,00;
67.01.01;Retribuzioni lorde;11861,19;0,00;
67.01.01.01;Retribuzioni lorde dipendenti ordinari;11861,19;0,00;
67.01.03;Contributi INPS;2998,03;0,00;
67.01.03.01;Contributi INPS dipendenti ordinari;2998,03;0,00;
67.01.09;Contrib.altri enti previdenz./assistenz.;91,52;0,00;
67.01.09.01;Contrib.altri enti previd/ass.dip.ordin.;91,52;0,00;
71;ONERI DIVERSI DI GESTIONE;87,00;0,00;
71.01;ONERI TRIBUTARI;81,50;0,00;
71.01.07;Imposta di registro e concess. govern.;81,50;0,00;
71.03;ALTRI COSTI DI ESERCIZIO;5,50;0,00;
71.03.17;Arrotondamenti passivi diversi;5,50;0,00;
75;ONERI FINANZIARI;72,36;0,00;
75.01;ONERI FINANZIARI VERSO BANCHE;72,36;0,00;
75.01.07;Commissioni e spese bancarie;72,36;0,00;
80;AMMORTAMENTI;239,18;0,00;
80.03;AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI;239,18;0,00;
80.03.23;Amm.to ordinario impianti specifici;107,10;0,00;
80.03.29;Amm.to ordin.altri impianti e macchinari;90,97;0,00;
80.03.35;Amm.to ordinario mobili e arredi;4,34;0,00;
80.03.39;Amm.ord.macchine d'ufficio elettroniche;27,50;0,00;
80.03.59;Amm.to ordinario altri beni materiali;9,27;0,00;
80.03.59.01;Amm.to ordinari altri beni mater.deduc.;9,27;0,00;
