47;RICAVI DELLE VENDITE E DELLE PRESTAZIONI;0,00;522927,69;
47.07;CORRISPETTIVI;0,00;522927,69;
47.07.01;Corrispettivi;0,00;522927,69;
53;ALTRI RICAVI E PROVENTI;0,00;70,24;
53.01;PROVENTI DIVERSI;0,00;70,24;
53.01.13;Rivalsa costi diversi;0,00;10,00;
53.01.29;Arrotondamenti attivi diversi;0,00;60,24;
55;ACQUISTI DI BENI;88699,81;0,00;
55.01;ACQ. PER PRODUZ.DI BENI E PER RIVENDITA;88693,87;0,00;
55.01.05;Acquisti materiali di consumo;5479,28;0,00;
55.01.07;Acquisti merci per la rivendita;83210,71;0,00;
55.01.19;Oneri accessori su acquisti;3,88;0,00;
55.07;ACQUISTI DIVERSI;5,94;0,00;
55.07.03;Attrezzatura minuta;5,94;0,00;
57;ACQUISTI DI SERVIZI;18978,09;0,00;
57.01;SERVIZI PER LA PRODUZIONE;530,00;0,00;
57.01.51;Altri servizi per la produzione;530,00;0,00;
57.01.51.01;Altri servizi per la produzione;530,00;0,00;
57.05;COSTI ACCESSORI PER ACQUISTI;33,60;0,00;
57.05.01;Trasporti su acquisti;33,60;0,00;
57.05.01.01;Trasporti su acquisti;33,60;0,00;
57.09;COSTI PER UTENZE;15394,69;0,00;
57.09.01;Spese telefoniche ordinarie;1156,81;0,00;
57.09.01.01;Spese telefoniche ordinarie;1156,81;0,00;
57.09.13;Energia elettrica;12051,75;0,00;
57.09.13.01;Energia elettrica;12051,75;0,00;
57.09.15;Riscaldamento;137,82;0,00;
57.09.17;Acqua potabile;2048,31;0,00;
57.11;MANUTENZIONI MACCHINARI E ATTREZZATURE;2919,80;0,00;
57.11.07;Altre spese manutenzione beni propri;2402,00;0,00;
57.11.07.01;Altre spese manutenzione beni propri;2402,00;0,00;
57.11.15;Spese manut.impianti e macchin.di terzi;517,80;0,00;
57.13;MANUTENZIONE FABBRICATI;100,00;0,00;
57.13.01;Spese manutenzione fabbricati;100,00;0,00;
57.13.01.13;Spese manut.su immobili di terzi;100,00;0,00;
61;PRESTAZIONI DI LAVORO NON DIPENDENTE;48952,24;0,00;
61.05;COMPENSI ORGANI SOCIALI;48952,24;0,00;
61.05.01;Compensi amministratori;42000,00;0,00;Centro imputazione non assegnato
61.05.01.07;Compensi amministr.soci co.co.co SP;42000,00;0,00;
61.05.11;Contributi previdenziali amministratori;6720,00;0,00;
61.05.11.09;Contrib.previd.ammin.co.co.co soci SP.;6720,00;0,00;
61.05.15;Premi INAIL soci/titolari;232,24;0,00;
