47;;RICAVI DELLE VENDITE E DELLE PRESTAZIONI;;;-1203950,45;A;;;;;1203950,45;;
    47.01;;VENDITE PRODOTTI FINITI E MERCI;;;-1203350,45;A;;;;;1203350,45;;
        47.01.01;;Vendita prodotti finiti;;100,00;-1188025,45;A;;;;;1188025,45;;
        47.01.03;;Vendita merci;;100,00;-15325,00;A;;;;;15325,00;;
    47.09;;RICAVI ACCESSORI DI VENDITA;;;-600,00;A;;;;;600,00;;
        47.09.01;;Rivalsa spese di trasporto e installaz.;;100,00;-600,00;A;;;;;600,00;;
53;;ALTRI RICAVI E PROVENTI;;;-25374,59;A;;;;;25374,59;;
    53.01;;PROVENTI DIVERSI;;;-25374,59;A;;;;;25374,59;;
        53.01.01;;Proventi immobiliari;;;-22800,00;A;;;;;22800,00;;
            53.01.01.01;;Proventi da immobili strumentali;;100,00;-22800,00;A;;;;;22800,00;;
        53.01.29;;Arrotondamenti attivi diversi;;100,00;-20,59;A;;;;;20,59;;
        53.01.51;;Altri ricavi e proventi;;;-2554,00;A;;;;;2554,00;;
            53.01.51.01;;Altri ricavi e proventi imponibili;;100,00;-2554,00;A;;;;;2554,00;;
55;;ACQUISTI DI BENI;;;494205,27;D;;;;499744,59;5539,32;;
    55.01;;ACQ. PER PRODUZ.DI BENI E PER RIVENDITA;;;477599,66;D;;;;483098,16;5498,50;;
        55.01.01;;Acquisti materie prime;;100,00;461091,37;D;;;;466589,87;5498,50;;
        55.01.05;;Acquisti materiali di consumo;;100,00;4300,20;D;;;;4300,20;;;
        55.01.09;;Confezioni e imballi;;100,00;12206,49;D;;;;12206,49;;;
        55.01.19;;Oneri accessori su acquisti;;100,00;1,60;D;;;;1,60;;;
    55.07;;ACQUISTI DIVERSI;;;16605,61;D;;;;16646,43;40,82;;
        55.07.03;;Attrezzatura minuta;;100,00;130,00;D;;;;130,00;;;
        55.07.11;;Materiali manutenz.impianti e macchinari;;100,00;5677,50;D;;;;5677,50;;;
        55.07.13;;Materiali manutenzioni diverse;;100,00;10613,46;D;;;;10613,46;;;
        55.07.23;;Indumenti da lavoro;;100,00;184,65;D;;;;225,47;40,82;;
57;;ACQUISTI DI SERVIZI;;;171050,22;D;;;;171144,60;94,38;;
    57.03;;COSTI ACCESSORI PER VENDITE;;;53510,00;D;;;;53510,00;;;
        57.03.01;;Trasporti su vendite;;100,00;53510,00;D;;;;53510,00;;;
    57.09;;COSTI PER UTENZE;;;96835,40;D;;;;96929,78;94,38;;
        57.09.01;;Spese telefoniche ordinarie;;;135,85;D;;;;195,85;60,00;;
            57.09.01.01;;Spese telefoniche ordinarie;;80,00;135,85;D;;;;195,85;60,00;;
        57.09.03;;Spese telefoniche radiomobili;;80,00;125,43;D;;;;158,73;33,30;;
        57.09.13;;Energia elettrica;;;96442,48;D;;;;96443,56;1,08;;
            57.09.13.01;;Energia elettrica;;100,00;96442,48;D;;;;96443,56;1,08;;
        57.09.17;;Acqua potabile;;100,00;131,64;D;;;;131,64;;;
    57.11;;MANUTENZIONI MACCHINARI E ATTREZZATURE;;;18224,67;D;;;;18224,67;;;
        57.11.01;;Spese manut.impianti e macchin.propri;;100,00;6871,26;D;;;;6871,26;;;
        57.11.03;;Spese manutenzione attrezzature proprie;;100,00;10867,93;D;;;;10867,93;;;
        57.11.07;;Altre spese manutenzione beni propri;;;485,48;D;;;;485,48;;;
            57.11.07.01;;Altre spese manutenzione beni propri;;100,00;485,48;D;;;;485,48;;;
    57.13;;MANUTENZIONE FABBRICATI;;;2480,15;D;;;;2480,15;;;
        57.13.01;;Spese manutenzione fabbricati;;;2480,15;D;;;;2480,15;;;
